cod_dep,depto,codigo,municipio,perdida_bruta_ha,recuperacion_bruta_ha,perdida_neta_ha,tipo_unidad,grupo_territorial_id,proporcion_grupo_id,grupo_territorial_nombre,sitios_referencia,intervalo_proporcion_regeneracion_equivalente,proporcion_regeneracion_equivalente_min,proporcion_regeneracion_equivalente_central,proporcion_regeneracion_equivalente_max,tratamiento_intervalo,fundamento_vinculacion_sitios,saldo_ponderado_inferior_ha,saldo_ponderado_superior_ha,saldo_ponderado_central_ha,clasificacion_perdida_neta_reportada,clasificacion_ponderada,brecha_ponderacion_inferior_ha,brecha_ponderacion_superior_ha,proporcion_regeneracion_equivalente_critica
22,Jutiapa,2204,Agua Blanca,44.4970645700,113.2390549100,-68.7419903400,Municipio,REG-ORI-EST,REG-ORI-EST,Oriente de Guatemala,"El Ocote, México, y Santa Rosa, Costa Rica",33.6-84.9%,0.3360000000,0.5925000000,0.8490000000,Intervalo directo de valores publicados por sitio,Bosques tropicales estacionales del oriente de Guatemala.,-51.6428930486,6.4487421202,-22.5970754642,Ganancia,Indeterminado,17.0990972914,75.1907324602,0.3929480390
22,Jutiapa,2205,Asunción Mita,33.3087381400,269.1303485500,-235.8216104100,Municipio,REG-ORI-EST,REG-ORI-EST,Oriente de Guatemala,"El Ocote, México, y Santa Rosa, Costa Rica",33.6-84.9%,0.3360000000,0.5925000000,0.8490000000,Intervalo directo de valores publicados por sitio,Bosques tropicales estacionales del oriente de Guatemala.,-195.1829277790,-57.1190589728,-126.1509933759,Ganancia,Ganancia,40.6386826310,178.7025514372,0.1237643332
22,Jutiapa,2206,Yupiltepeque,0.0000000000,0.0000000000,0.0000000000,Municipio,REG-ORI-EST,REG-ORI-EST,Oriente de Guatemala,"El Ocote, México, y Santa Rosa, Costa Rica",33.6-84.9%,0.3360000000,0.5925000000,0.8490000000,Intervalo directo de valores publicados por sitio,Bosques tropicales estacionales del oriente de Guatemala.,0.0000000000,0.0000000000,0.0000000000,Equilibrio,Indeterminado,0.0000000000,0.0000000000,
22,Jutiapa,2207,Atescatempa,0.0000000000,1.9149837200,-1.9149837200,Municipio,REG-ORI-EST,REG-ORI-EST,Oriente de Guatemala,"El Ocote, México, y Santa Rosa, Costa Rica",33.6-84.9%,0.3360000000,0.5925000000,0.8490000000,Intervalo directo de valores publicados por sitio,Bosques tropicales estacionales del oriente de Guatemala.,-1.6258211783,-0.6434345299,-1.1346278541,Ganancia,Ganancia,0.2891625417,1.2715491901,0.0000000000
22,Jutiapa,2208,Jerez,47.9646415900,8.6799854600,39.2846561300,Municipio,REG-ORI-EST,REG-ORI-EST,Oriente de Guatemala,"El Ocote, México, y Santa Rosa, Costa Rica",33.6-84.9%,0.3360000000,0.5925000000,0.8490000000,Intervalo directo de valores publicados por sitio,Bosques tropicales estacionales del oriente de Guatemala.,40.5953339345,45.0481664754,42.8217502049,Pérdida,Pérdida,1.3106778045,5.7635103454,5.5258896240
22,Jutiapa,2209,El Adelanto,0.0000000000,19.5122635900,-19.5122635900,Municipio,REG-ORI-EST,REG-ORI-EST,Oriente de Guatemala,"El Ocote, México, y Santa Rosa, Costa Rica",33.6-84.9%,0.3360000000,0.5925000000,0.8490000000,Intervalo directo de valores publicados por sitio,Bosques tropicales estacionales del oriente de Guatemala.,-16.5659117879,-6.5561205662,-11.5610161771,Ganancia,Ganancia,2.9463518021,12.9561430238,0.0000000000
22,Jutiapa,2210,Zapotitlán,3.5739366200,55.4908941600,-51.9169575400,Municipio,REG-ORI-EST,REG-ORI-EST,Oriente de Guatemala,"El Ocote, México, y Santa Rosa, Costa Rica",33.6-84.9%,0.3360000000,0.5925000000,0.8490000000,Intervalo directo de valores publicados por sitio,Bosques tropicales estacionales del oriente de Guatemala.,-43.5378325218,-15.0710038178,-29.3044181698,Ganancia,Ganancia,8.3791250182,36.8459537222,0.0644058214
22,Jutiapa,2211,Comapa,21.2676856100,161.8131060800,-140.5454204700,Municipio,REG-ORI-EST,REG-ORI-EST,Oriente de Guatemala,"El Ocote, México, y Santa Rosa, Costa Rica",33.6-84.9%,0.3360000000,0.5925000000,0.8490000000,Intervalo directo de valores publicados por sitio,Bosques tropicales estacionales del oriente de Guatemala.,-116.1116414519,-33.1015180329,-74.6065797424,Ganancia,Ganancia,24.4337790181,107.4439024371,0.1314336405
22,Jutiapa,2212,Jalpatagua,392.9120424500,222.4595400400,170.4525024100,Municipio,REG-ORI-EST,REG-ORI-EST,Oriente de Guatemala,"El Ocote, México, y Santa Rosa, Costa Rica",33.6-84.9%,0.3360000000,0.5925000000,0.8490000000,Intervalo directo de valores publicados por sitio,Bosques tropicales estacionales del oriente de Guatemala.,204.0438929560,318.1656369966,261.1047649763,Pérdida,Pérdida,33.5913905460,147.7131345866,1.7662179935
22,Jutiapa,2213,Conguaco,52.5761510900,9.0256147700,43.5505363200,Municipio,REG-ORI-EST,REG-ORI-EST,Oriente de Guatemala,"El Ocote, México, y Santa Rosa, Costa Rica",33.6-84.9%,0.3360000000,0.5925000000,0.8490000000,Intervalo directo de valores publicados por sitio,Bosques tropicales estacionales del oriente de Guatemala.,44.9134041503,49.5435445273,47.2284743388,Pérdida,Pérdida,1.3628678303,5.9930082073,5.8252155039
22,Jutiapa,2214,Moyuta,351.3364968900,184.0305041900,167.3059927000,Municipio,REG-ORI-EST,REG-ORI-EST,Oriente de Guatemala,"El Ocote, México, y Santa Rosa, Costa Rica",33.6-84.9%,0.3360000000,0.5925000000,0.8490000000,Intervalo directo de valores publicados por sitio,Bosques tropicales estacionales del oriente de Guatemala.,195.0945988327,289.5022474822,242.2984231574,Pérdida,Pérdida,27.7886061327,122.1962547822,1.9091209821
22,Jutiapa,2215,Pasaco,65.0754267900,83.6759956400,-18.6005688500,Municipio,REG-ORI-EST,REG-ORI-EST,Oriente de Guatemala,"El Ocote, México, y Santa Rosa, Costa Rica",33.6-84.9%,0.3360000000,0.5925000000,0.8490000000,Intervalo directo de valores publicados por sitio,Bosques tropicales estacionales del oriente de Guatemala.,-5.9654935084,36.9602922550,15.4973993733,Ganancia,Indeterminado,12.6350753416,55.5608611050,0.7777072300
22,Jutiapa,2216,San José Acatempa,48.9762432500,12.7543172000,36.2219260500,Municipio,REG-ORI-EST,REG-ORI-EST,Oriente de Guatemala,"El Ocote, México, y Santa Rosa, Costa Rica",33.6-84.9%,0.3360000000,0.5925000000,0.8490000000,Intervalo directo de valores publicados por sitio,Bosques tropicales estacionales del oriente de Guatemala.,38.1478279472,44.6907926708,41.4193103090,Pérdida,Pérdida,1.9259018972,8.4688666208,3.8399737502
22,Jutiapa,2217,Quesada,19.8927570200,0.0000000000,19.8927570200,Municipio,REG-ORI-EST,REG-ORI-EST,Oriente de Guatemala,"El Ocote, México, y Santa Rosa, Costa Rica",33.6-84.9%,0.3360000000,0.5925000000,0.8490000000,Intervalo directo de valores publicados por sitio,Bosques tropicales estacionales del oriente de Guatemala.,19.8927570200,19.8927570200,19.8927570200,Pérdida,Pérdida,0.0000000000,0.0000000000,
